# LAMMPS data file written by OVITO Basic 3.10.6

900 atoms
1 atom types

0.0 16.9065490001 xlo xhi
0.0 16.9065489999 ylo yhi
0.0 16.906548 zlo zhi
-5.0008564142e-05 2.9032094602e-05 -1.8911988845e-05 xy xz yz

Masses

1 12.011


Atoms  # atomic

215 1 8.496078355 15.0275207096 13.0999311921
216 1 7.9204729348 16.0116380626 1.02262762
217 1 7.7654077054 14.6025016706 1.5183116137
218 1 8.7345987853 13.8035164597 0.7307195172
219 1 4.3570713125 16.0977688598 2.6447012785
220 1 1.1508791663 12.010899188 13.5676385008
221 1 0.5625860857 10.8623459942 12.9853058111
222 1 3.0501639788 8.8876990276 13.6641338069
223 1 1.3359298376 12.8661898978 12.4547304893
224 1 0.3439880305 15.4523827315 5.9004070614
225 1 1.926358141 7.9321382826 13.4151311248
226 1 2.9574433124 11.6936635011 11.1655308011
227 1 2.4710850433 16.6679657775 1.5397142891
228 1 5.2676758603 16.6317789889 0.9451511997
229 1 7.1170969957 1.2643291347 2.0681059949
230 1 6.4144686312 3.1524442617 0.8119409238
231 1 2.5399645142 2.5463925615 2.4146469482
232 1 6.6843519602 5.4286003559 5.6360662518
233 1 5.5894420112 16.7076020854 2.6708874926
234 1 10.0004597216 7.3874314266 8.5740750049
235 1 12.7410727219 7.0558956533 8.9103645037
236 1 9.6207463369 8.4132030645 9.7088095389
237 1 8.8367632963 6.3191850933 10.3415783497
238 1 11.2319054794 5.4926498094 9.710482949
239 1 8.3142737559 3.9952039446 10.0316872422
240 1 9.7171654322 4.4715921572 13.4724561571
241 1 4.774570954 3.6913655803 16.3365905653
242 1 3.8586067292 6.4307465494 12.5709679097
243 1 5.9790627044 6.2625063528 15.9713746391
244 1 4.2034584487 3.289112696 15.0637486385
245 1 3.7987082712 1.9529795777 15.1510133076
246 1 2.9403392271 2.6992505368 0.9493478614
247 1 0.9547730741 2.3101015865 0.2756750102
248 1 13.0937602825 7.8673405942 13.6799410912
249 1 11.0436325662 6.3322723224 15.7480318702
250 1 11.0588357475 6.5993561719 13.2353328609
251 1 8.185894813 5.20006025 16.5908430687
252 1 12.1554715413 7.8332032699 11.6781706424
253 1 11.6666185707 7.985424572 13.0599269182
254 1 9.6985929384 7.4644195971 10.865307534
255 1 7.1498575734 7.7382722033 12.0856777912
256 1 11.1289633702 7.9172868417 10.7411238669
257 1 8.8830005115 9.2953364159 12.121543173
258 1 6.9555856107 9.4960858161 10.5895663009
259 1 6.7457566701 6.3893443432 9.3322271714
260 1 11.9618465507 11.2405768736 6.6982627344
261 1 14.5896373529 10.5042273829 7.8759316161
262 1 8.7927762125 12.7694775488 12.4163789996
263 1 11.1041931562 12.7266240802 13.2620796961
264 1 7.8481065614 6.7724730818 1.2029320828
265 1 6.5608162914 7.5407532343 16.2514635601
266 1 4.2045577464 10.5238018488 15.8294800105
267 1 6.7371531148 5.2560840453 16.8424623772
268 1 6.2113163566 3.9005383021 16.4925083301
269 1 9.0791444763 8.9963345331 14.3233682971
270 1 8.7205097289 7.8864463545 12.0107826288
271 1 4.2806518593 2.3238833588 0.9770839833
272 1 3.8249664192 4.4512662496 3.3542914147
273 1 5.4971616285 0.8874868991 15.8600044448
274 1 6.1376286051 4.8975745559 3.1171045499
275 1 4.7194196805 2.0581103394 16.4291603401
276 1 4.3726441341 5.9156159438 0.3835579753
277 1 7.981057298 1.9902653555 16.5956147728
278 1 7.4159871664 2.578817388 2.9349170527
279 1 4.9625418617 6.7685958557 4.1167459596
280 1 6.2175611863 0.4955494916 0.1263750769
281 1 2.7924997489 1.4653617694 12.8093968986
282 1 6.5570011159 0.4445010088 12.5680189005
283 1 7.3810984024 1.8837008163 14.199631132
284 1 6.702577281 16.6071975801 11.3404246445
285 1 3.0244342815 2.2096215694 10.5536846887
286 1 5.0664556703 2.8779306092 9.5667784745
287 1 12.3387345087 8.4006518174 8.3432931858
288 1 14.7181789426 8.2920915392 8.4459592129
289 1 14.593049904 4.0279213083 9.5969328244
290 1 13.240540293 4.8158950654 8.1616581946
291 1 11.7849322539 7.2758463331 5.7117477376
292 1 12.1707123774 4.4495612235 9.249188294
293 1 15.720513615 2.9312823108 5.9010096108
294 1 7.1298093409 5.671448537 1.2751104305
295 1 4.5487811427 6.1312854877 15.8280432921
296 1 3.9889150458 7.2582460012 2.0291401212
297 1 3.7702791712 7.2449328452 0.6017854314
298 1 7.7791164951 2.7827490686 15.1916387281
299 1 6.3052286549 4.5534481448 4.5047392325
300 1 5.268581198 6.6474066014 1.7591866758
301 1 10.8803675251 10.3958993588 12.3990568886
302 1 8.3386979931 11.6096266975 13.2167950001
303 1 9.3046465578 11.209412948 10.5515926725
304 1 7.1404847842 10.8351321648 12.7132157161
305 1 8.4398624948 12.2741692334 11.0770877456
306 1 8.593195094 10.2374958285 14.9561401512
307 1 9.8873402271 9.9964737771 11.4102522381
308 1 9.3955775764 8.4499573228 1.4606136061
309 1 6.6513423825 9.8055447798 13.6398370687
310 1 5.1626524424 9.5936851204 13.7681843113
311 1 4.3160158525 10.6506384418 14.3690896893
312 1 7.0997164487 10.2248894346 14.9790601892
313 1 5.6277481519 8.5044799119 15.9850112917
314 1 7.3809798798 12.0819794323 16.4031999975
315 1 3.4204953432 7.0294315111 15.0917839218
316 1 2.9894584124 10.3826444187 13.6408480802
317 1 8.8083514037 12.292047597 1.0785918273
318 1 4.1226205247 5.2673523248 14.6687846268
319 1 3.6627251262 8.4166370277 14.9324023434
320 1 3.6090324566 9.1877807192 16.1587811877
321 1 2.5695116615 11.148669955 0.5410593258
322 1 1.6364092931 15.2931410768 14.4116742405
323 1 2.0847966578 11.2424905578 14.3777231871
324 1 13.2306263433 15.2759483471 13.3114669351
325 1 12.6510172975 15.8412567638 14.599999829
326 1 14.462120053 14.8552824113 10.9449250333
327 1 13.7218789503 14.4997552257 7.6582795912
328 1 16.4563647242 13.7062833337 10.8679265273
329 1 12.6022147617 13.5846481343 9.6751130981
330 1 14.4272883105 12.6047670421 9.2198155338
331 1 2.4926084641 4.0027333312 13.6098416403
332 1 6.6829058298 5.0899071027 13.1583664774
333 1 5.2471780652 3.4774477137 14.0502191759
334 1 3.0767008084 4.1471306853 14.9337376225
335 1 7.4138138851 2.5751615216 12.9048137361
336 1 4.3897532711 5.0337774951 12.2819781984
337 1 4.5342366896 2.7757334976 12.9508818815
338 1 3.4601897483 3.7713901477 12.4483998324
339 1 2.2600202539 0.4969122191 14.808930273
340 1 8.5434110046 6.2654843352 15.7640335798
341 1 6.0943287089 7.8954964429 1.570893869
342 1 7.5176799136 10.2259227303 1.2547151486
343 1 2.371745839 7.5713776587 0.318935164
344 1 5.546091513 10.7868428812 16.4496159106
